,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2000-04-07,0.026455026455026454,0.10846560846560846,0.07142857142857142,0.05291005291005291,0.12962962962962962,0.1349206349206349,0.15079365079365079,0.12962962962962962,0.05555555555555555,0.07142857142857142,0.06878306878306878
2000-04-14,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-04-21,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-04-28,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-05-05,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-05-12,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-05-19,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-05-26,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-06-02,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-06-09,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-06-16,0.026385224274406333,0.10817941952506596,0.0712401055408971,0.052770448548812667,0.13192612137203166,0.1345646437994723,0.1503957783641161,0.12928759894459102,0.055408970976253295,0.0712401055408971,0.06860158311345646
2000-06-23,0.02631578947368421,0.10789473684210527,0.07105263157894737,0.05263157894736842,0.13157894736842105,0.1368421052631579,0.15,0.12894736842105264,0.05526315789473684,0.07105263157894737,0.06842105263157895
2000-06-30,0.02631578947368421,0.10789473684210527,0.07105263157894737,0.05263157894736842,0.13157894736842105,0.1368421052631579,0.15,0.12894736842105264,0.05526315789473684,0.07105263157894737,0.06842105263157895
2000-07-07,0.02631578947368421,0.10789473684210527,0.07105263157894737,0.05263157894736842,0.13157894736842105,0.1368421052631579,0.15,0.12894736842105264,0.05526315789473684,0.07105263157894737,0.06842105263157895
2000-07-14,0.02631578947368421,0.10789473684210527,0.07105263157894737,0.05263157894736842,0.13157894736842105,0.1368421052631579,0.15,0.12894736842105264,0.05526315789473684,0.07105263157894737,0.06842105263157895
2000-07-21,0.02631578947368421,0.10789473684210527,0.07105263157894737,0.05263157894736842,0.13157894736842105,0.1368421052631579,0.15,0.12894736842105264,0.05526315789473684,0.07105263157894737,0.06842105263157895
2000-07-28,0.02631578947368421,0.10789473684210527,0.07105263157894737,0.05263157894736842,0.13157894736842105,0.1368421052631579,0.15,0.12894736842105264,0.05526315789473684,0.07105263157894737,0.06842105263157895
2000-08-04,0.026246719160104987,0.10761154855643044,0.07086614173228346,0.05249343832020997,0.13123359580052493,0.13910761154855644,0.14960629921259844,0.12860892388451445,0.05511811023622047,0.07086614173228346,0.06824146981627296
2000-08-11,0.026246719160104987,0.10761154855643044,0.07086614173228346,0.05249343832020997,0.13123359580052493,0.13910761154855644,0.14960629921259844,0.12860892388451445,0.05511811023622047,0.07086614173228346,0.06824146981627296
2000-08-18,0.02617801047120419,0.10732984293193717,0.07068062827225131,0.05235602094240838,0.13089005235602094,0.1387434554973822,0.14921465968586387,0.12827225130890052,0.0549738219895288,0.07329842931937172,0.06806282722513089
2000-08-25,0.02617801047120419,0.10732984293193717,0.07068062827225131,0.05235602094240838,0.13089005235602094,0.1387434554973822,0.14921465968586387,0.12827225130890052,0.0549738219895288,0.07329842931937172,0.06806282722513089
2000-09-01,0.02617801047120419,0.10732984293193717,0.07068062827225131,0.05235602094240838,0.13089005235602094,0.1387434554973822,0.14921465968586387,0.12827225130890052,0.0549738219895288,0.07329842931937172,0.06806282722513089
2000-09-08,0.02617801047120419,0.10732984293193717,0.07068062827225131,0.05235602094240838,0.13089005235602094,0.1387434554973822,0.14921465968586387,0.12827225130890052,0.0549738219895288,0.07329842931937172,0.06806282722513089
2000-09-15,0.02617801047120419,0.10732984293193717,0.07068062827225131,0.05235602094240838,0.13089005235602094,0.1387434554973822,0.14921465968586387,0.12827225130890052,0.0549738219895288,0.07329842931937172,0.06806282722513089
2000-09-22,0.02617801047120419,0.10732984293193717,0.07068062827225131,0.05235602094240838,0.13089005235602094,0.1387434554973822,0.14921465968586387,0.12827225130890052,0.0549738219895288,0.07329842931937172,0.06806282722513089
2000-09-29,0.02617801047120419,0.10732984293193717,0.07068062827225131,0.05235602094240838,0.13089005235602094,0.1387434554973822,0.14921465968586387,0.12827225130890052,0.0549738219895288,0.07329842931937172,0.06806282722513089
2000-10-06,0.02617801047120419,0.10732984293193717,0.07068062827225131,0.05235602094240838,0.13089005235602094,0.1387434554973822,0.14921465968586387,0.12827225130890052,0.0549738219895288,0.07329842931937172,0.06806282722513089
2000-10-13,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-10-20,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-10-27,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-11-03,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-11-10,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-11-17,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-11-24,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-12-01,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-12-08,0.02610966057441253,0.10966057441253264,0.07049608355091384,0.05221932114882506,0.13054830287206268,0.13838120104438642,0.14882506527415143,0.1279373368146214,0.05483028720626632,0.0731070496083551,0.06788511749347259
2000-12-15,0.026041666666666668,0.11197916666666667,0.0703125,0.052083333333333336,0.13020833333333334,0.13802083333333334,0.1484375,0.12760416666666666,0.0546875,0.07291666666666667,0.06770833333333333
2000-12-22,0.026041666666666668,0.11197916666666667,0.0703125,0.052083333333333336,0.13020833333333334,0.13802083333333334,0.1484375,0.12760416666666666,0.0546875,0.07291666666666667,0.06770833333333333
2000-12-29,0.026041666666666668,0.11197916666666667,0.0703125,0.052083333333333336,0.13020833333333334,0.13802083333333334,0.1484375,0.12760416666666666,0.0546875,0.07291666666666667,0.06770833333333333
2001-01-05,0.026041666666666668,0.11197916666666667,0.0703125,0.052083333333333336,0.13020833333333334,0.13802083333333334,0.1484375,0.12760416666666666,0.0546875,0.07291666666666667,0.06770833333333333
2001-01-12,0.026041666666666668,0.11197916666666667,0.0703125,0.052083333333333336,0.13020833333333334,0.13802083333333334,0.1484375,0.12760416666666666,0.0546875,0.07291666666666667,0.06770833333333333
2001-01-19,0.026041666666666668,0.11197916666666667,0.0703125,0.052083333333333336,0.13020833333333334,0.13802083333333334,0.1484375,0.12760416666666666,0.0546875,0.07291666666666667,0.06770833333333333
2001-01-26,0.025974025974025976,0.11168831168831168,0.07012987012987013,0.05194805194805195,0.12987012987012986,0.13766233766233765,0.14805194805194805,0.12987012987012986,0.05454545454545454,0.07272727272727272,0.06753246753246753
2001-02-02,0.025974025974025976,0.11168831168831168,0.07012987012987013,0.05194805194805195,0.12987012987012986,0.13766233766233765,0.14805194805194805,0.12987012987012986,0.05454545454545454,0.07272727272727272,0.06753246753246753
2001-02-09,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-02-16,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-02-23,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-03-02,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-03-09,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-03-16,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-03-23,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-03-30,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-04-06,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-04-13,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-04-20,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-04-27,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-05-04,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-05-11,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-05-18,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-05-25,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-06-01,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-06-08,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-06-15,0.025906735751295335,0.11139896373056994,0.06994818652849741,0.05181347150259067,0.12953367875647667,0.13989637305699482,0.14766839378238342,0.12953367875647667,0.054404145077720206,0.07253886010362694,0.06735751295336788
2001-06-22,0.02570694087403599,0.11053984575835475,0.07197943444730077,0.05398457583547558,0.13110539845758354,0.13881748071979436,0.14652956298200515,0.12853470437017994,0.05398457583547558,0.07197943444730077,0.06683804627249357
2001-06-29,0.02564102564102564,0.11025641025641025,0.07179487179487179,0.05384615384615385,0.13076923076923078,0.13846153846153847,0.14615384615384616,0.13076923076923078,0.05384615384615385,0.07179487179487179,0.06666666666666667
2001-07-06,0.02564102564102564,0.11025641025641025,0.07179487179487179,0.05384615384615385,0.13076923076923078,0.13846153846153847,0.14615384615384616,0.13076923076923078,0.05384615384615385,0.07179487179487179,0.06666666666666667
2001-07-13,0.02564102564102564,0.11025641025641025,0.07179487179487179,0.05384615384615385,0.13076923076923078,0.13846153846153847,0.14615384615384616,0.13076923076923078,0.05384615384615385,0.07179487179487179,0.06666666666666667
2001-07-20,0.02564102564102564,0.11025641025641025,0.07179487179487179,0.05384615384615385,0.13076923076923078,0.13846153846153847,0.14615384615384616,0.13076923076923078,0.05384615384615385,0.07179487179487179,0.06666666666666667
2001-07-27,0.02557544757033248,0.10997442455242967,0.07161125319693094,0.05370843989769821,0.13043478260869565,0.13810741687979539,0.14578005115089515,0.1329923273657289,0.05370843989769821,0.07161125319693094,0.06649616368286446
2001-08-03,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-08-10,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-08-17,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-08-24,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-08-31,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-09-07,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-09-14,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-09-21,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-09-28,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-10-05,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-10-12,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-10-19,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-10-26,0.025510204081632654,0.1096938775510204,0.07142857142857142,0.05357142857142857,0.13010204081632654,0.14030612244897958,0.14540816326530612,0.1326530612244898,0.05357142857142857,0.07142857142857142,0.0663265306122449
2001-11-02,0.02544529262086514,0.10941475826972011,0.07124681933842239,0.05343511450381679,0.13231552162849872,0.13994910941475827,0.1450381679389313,0.13231552162849872,0.05343511450381679,0.07124681933842239,0.06615776081424936
2001-11-09,0.025380710659898477,0.10913705583756345,0.07106598984771574,0.0532994923857868,0.1319796954314721,0.14213197969543148,0.1446700507614213,0.1319796954314721,0.0532994923857868,0.07106598984771574,0.06598984771573604
2001-11-16,0.025380710659898477,0.10913705583756345,0.07106598984771574,0.0532994923857868,0.1319796954314721,0.14213197969543148,0.1446700507614213,0.1319796954314721,0.0532994923857868,0.07106598984771574,0.06598984771573604
2001-11-23,0.025380710659898477,0.10913705583756345,0.07106598984771574,0.0532994923857868,0.1319796954314721,0.14213197969543148,0.1446700507614213,0.1319796954314721,0.0532994923857868,0.07106598984771574,0.06598984771573604
2001-11-30,0.025380710659898477,0.10913705583756345,0.07106598984771574,0.0532994923857868,0.1319796954314721,0.14213197969543148,0.1446700507614213,0.1319796954314721,0.0532994923857868,0.07106598984771574,0.06598984771573604
2001-12-07,0.02531645569620253,0.11139240506329114,0.07088607594936709,0.053164556962025315,0.13164556962025317,0.14177215189873418,0.14430379746835442,0.13164556962025317,0.053164556962025315,0.07088607594936709,0.06582278481012659
2001-12-14,0.02531645569620253,0.11139240506329114,0.07088607594936709,0.053164556962025315,0.13164556962025317,0.14177215189873418,0.14430379746835442,0.13164556962025317,0.053164556962025315,0.07088607594936709,0.06582278481012659
2001-12-21,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2001-12-28,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-01-04,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-01-11,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-01-18,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-01-25,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-02-01,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-02-08,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-02-15,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-02-22,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-03-01,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-03-08,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-03-15,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-03-22,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-03-29,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-04-05,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-04-12,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-04-19,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-04-26,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-05-03,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-05-10,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-05-17,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-05-24,0.02518891687657431,0.11083123425692695,0.07052896725440806,0.05289672544080604,0.13350125944584382,0.14357682619647355,0.14357682619647355,0.1309823677581864,0.05289672544080604,0.07052896725440806,0.0654911838790932
2002-05-31,0.02763819095477387,0.11055276381909548,0.07035175879396985,0.052763819095477386,0.13316582914572864,0.14321608040201006,0.14321608040201006,0.1306532663316583,0.052763819095477386,0.07035175879396985,0.06532663316582915
2002-06-07,0.02763819095477387,0.11055276381909548,0.07035175879396985,0.052763819095477386,0.13316582914572864,0.14321608040201006,0.14321608040201006,0.1306532663316583,0.052763819095477386,0.07035175879396985,0.06532663316582915
2002-06-14,0.02763819095477387,0.11055276381909548,0.07035175879396985,0.052763819095477386,0.13316582914572864,0.14321608040201006,0.14321608040201006,0.1306532663316583,0.052763819095477386,0.07035175879396985,0.06532663316582915
2002-06-21,0.02763819095477387,0.11055276381909548,0.07035175879396985,0.052763819095477386,0.13316582914572864,0.14321608040201006,0.14321608040201006,0.1306532663316583,0.052763819095477386,0.07035175879396985,0.06532663316582915
2002-06-28,0.02763819095477387,0.11055276381909548,0.07035175879396985,0.052763819095477386,0.13316582914572864,0.14321608040201006,0.14321608040201006,0.1306532663316583,0.052763819095477386,0.07035175879396985,0.06532663316582915
2002-07-05,0.02763819095477387,0.11055276381909548,0.07035175879396985,0.052763819095477386,0.13316582914572864,0.14321608040201006,0.14321608040201006,0.1306532663316583,0.052763819095477386,0.07035175879396985,0.06532663316582915
2002-07-12,0.02756892230576441,0.11027568922305764,0.07017543859649122,0.05263157894736842,0.13533834586466165,0.14285714285714285,0.14285714285714285,0.13032581453634084,0.05263157894736842,0.07017543859649122,0.06516290726817042
