,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2019-05-24,0.024019722784270656,0.023509713082913563,0.01830572201726973,0.03500907661232382,0.02681181990702036,0.02796688234626413,0.025639905368419244,0.02720728987962823,0.02431238155381211,0.01969359475612843,0.01602629252229127
2019-05-31,0.02392494933781746,0.023822803726453966,0.01965112310390486,0.035441389085145665,0.0269701519530011,0.027941410970873843,0.025687100027277348,0.027057171292989894,0.024178925466050886,0.019573746287563767,0.016731416514599872
2019-06-07,0.023882563703511186,0.02542186654539202,0.02211408125750104,0.0356129914510921,0.0277686686835534,0.02879147437892063,0.027316540305050593,0.02832743703151093,0.02837869033373471,0.019783320563281415,0.017355114315693948
2019-06-14,0.023439191375088868,0.025127134247517023,0.02169241237619384,0.03495640222638547,0.027240547262834692,0.02824740126387003,0.026799357179327316,0.027823661431756425,0.027845916114519125,0.019436881638477135,0.017083505648738777
2019-06-21,0.023850703453397723,0.0246748586108156,0.02133817559257944,0.037115565750949375,0.026721152775817884,0.028414718460591657,0.02654202225515856,0.02801193751667001,0.027358080201838112,0.019071856601989012,0.016821787685577325
2019-06-28,0.023400030817666964,0.024218839484383387,0.021049026044933302,0.0364719768038218,0.026240775173783277,0.027883636101931196,0.026077094752087814,0.027512756396392623,0.027045787946955162,0.019413904187267,0.017202649557397566
2019-07-05,0.023192245909123273,0.023833153542131395,0.02105185798960781,0.035850164953908595,0.026067868844409484,0.027395538753278728,0.025579973187373893,0.027214409667228347,0.026546248193911322,0.01942645943515763,0.01707301884960646
2019-07-12,0.022819795872879384,0.023414824701568387,0.02065446824407608,0.03542930847111811,0.02557080640876455,0.026946175061777346,0.025096687503474244,0.026758150958311848,0.026233033362295485,0.019073441778551532,0.01678678283866556
2019-07-19,0.023277421665380695,0.023183786314181203,0.02026942298762552,0.0354430896115479,0.025182474563870814,0.02655159609438758,0.024835136818752723,0.026413958969485528,0.025740295278711554,0.019393619320304402,0.01654334735399644
2019-07-26,0.023670761019581987,0.02279725711528075,0.019904997990979053,0.03476750414257466,0.025008574860957748,0.026101979432156443,0.024598052970078076,0.026160394629292885,0.02531819630540574,0.019069527818624747,0.016296403968341835
2019-08-02,0.02444327836553618,0.024717193194606506,0.019841394262018083,0.03457598233436074,0.02629904539891014,0.025779926961340714,0.02562765233569124,0.028129028487780657,0.025247537054825353,0.01883712020962022,0.015985640849424037
2019-08-09,0.023986657331110328,0.024279013653437452,0.01946994134825703,0.034485804211124314,0.025988921975384827,0.025291747984159518,0.025157148542851837,0.027668515619180947,0.024800176967402374,0.01853206292124167,0.015688149914986488
2019-08-16,0.023881837914855427,0.024644193326119834,0.01914601071819297,0.03439093843722163,0.02589251892490298,0.02489218871089193,0.02482900488375346,0.027226467271983412,0.025003547144160213,0.018178836496669633,0.015433162994293386
2019-08-23,0.023633268348975514,0.024193549375090315,0.018883395607923053,0.033883250717862134,0.025696328144932678,0.024758389870592278,0.024682186145128744,0.026798830442471253,0.025497803804709958,0.01798770914196578,0.015174916453103374
